Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month_Name,Week_of_Year,Quarter,christmas_week,is_christmas_week,Cleaned_Weekly_Sales
2,2012-04-06,2129035.91,0,68.43,3.891,221.0737638,6.891,2012,April,14,2,52,0,2129035.91
2,2012-04-13,1935869.1,0,68.08,3.891,221.1484028,6.891,2012,April,15,2,52,0,1935869.1
2,2012-04-20,1847344.45,0,65.69,3.877,221.2021074,6.891,2012,April,16,2,52,0,1847344.45
2,2012-04-27,1764133.09,0,67.2,3.814,221.255812,6.891,2012,April,17,2,52,0,1764133.09
2,2012-05-04,1923957.09,0,76.73,3.749,221.3095166,6.891,2012,May,18,2,52,0,1923957.09
2,2012-05-11,1917520.99,0,73.87,3.688,221.3632212,6.891,2012,May,19,2,52,0,1917520.99
2,2012-05-18,2000940.67,0,71.27,3.63,221.380331,6.891,2012,May,20,2,52,0,2000940.67
2,2012-05-25,1912791.09,0,78.19,3.561,221.3828029,6.891,2012,May,21,2,52,0,1912791.09
2,2012-06-01,1910092.37,0,78.38,3.501,221.3852748,6.891,2012,June,22,2,52,0,1910092.37
2,2012-06-08,2010216.49,0,78.69,3.452,221.3877467,6.891,2012,June,23,2,52,0,2010216.49
2,2012-06-15,1962924.3,0,80.56,3.393,221.4009901,6.891,2012,June,24,2,52,0,1962924.3
2,2012-06-22,1887733.21,0,81.04,3.346,221.4411622,6.891,2012,June,25,2,52,0,1887733.21
2,2012-06-29,1881046.12,0,86.32,3.286,221.4813343,6.891,2012,June,26,2,52,0,1881046.12
2,2012-07-06,2041507.4,0,84.2,3.227,221.5215064,6.565,2012,July,27,3,52,0,2041507.4
2,2012-07-13,1830075.13,0,80.17,3.256,221.5616784,6.565,2012,July,28,3,52,0,1830075.13
2,2012-07-20,1819666.46,0,83.23,3.311,221.5701123,6.565,2012,July,29,3,52,0,1819666.46
2,2012-07-27,1757923.88,0,86.37,3.407,221.5785461,6.565,2012,July,30,3,52,0,1757923.88
2,2012-08-03,1946104.64,0,90.22,3.417,221.5869799,6.565,2012,August,31,3,52,0,1946104.64
2,2012-08-10,1866719.96,0,88.55,3.494,221.5954138,6.565,2012,August,32,3,52,0,1866719.96
2,2012-08-17,1928016.01,0,84.79,3.571,221.6751459,6.565,2012,August,33,3,52,0,1928016.01
2,2012-08-24,1876788.15,0,76.91,3.62,221.8083518,6.565,2012,August,34,3,52,0,1876788.15
2,2012-08-31,1947083.3,0,82.64,3.638,221.9415576,6.565,2012,August,35,3,52,0,1947083.3
2,2012-09-07,1898777.07,1,87.65,3.73,222.0747635,6.565,2012,September,36,3,52,0,1898777.07
2,2012-09-14,1814806.63,0,75.88,3.717,222.2174395,6.565,2012,September,37,3,52,0,1814806.63
2,2012-09-21,1829415.67,0,71.09,3.721,222.4169362,6.565,2012,September,38,3,52,0,1829415.67
2,2012-09-28,1746470.56,0,79.45,3.666,222.6164329,6.565,2012,September,39,3,52,0,1746470.56
2,2012-10-05,1998321.04,0,70.27,3.617,222.8159296,6.17,2012,October,40,4,52,0,1998321.04
2,2012-10-12,1900745.13,0,60.97,3.601,223.0154263,6.17,2012,October,41,4,52,0,1900745.13
2,2012-10-19,1847990.41,0,68.08,3.594,223.0598077,6.17,2012,October,42,4,52,0,1847990.41
2,2012-10-26,1834458.35,0,69.79,3.506,223.0783366,6.17,2012,October,43,4,52,0,1834458.35
3,2010-02-05,461622.22,0,45.71,2.572,214.4248812,7.368,2010,February,5,1,51,0,461622.22
3,2010-02-12,420728.96,1,47.93,2.548,214.5747916,7.368,2010,February,6,1,51,0,420728.96
3,2010-02-19,421642.19,0,47.07,2.514,214.6198868,7.368,2010,February,7,1,51,0,421642.19
3,2010-02-26,407204.86,0,52.05,2.561,214.6475127,7.368,2010,February,8,1,51,0,407204.86
3,2010-03-05,415202.04,0,53.04,2.625,214.6751386,7.368,2010,March,9,1,51,0,415202.04
3,2010-03-12,384200.69,0,63.08,2.667,214.7027646,7.368,2010,March,10,1,51,0,384200.69
3,2010-03-19,375328.59,0,60.42,2.72,214.5301219,7.368,2010,March,11,1,51,0,375328.59
3,2010-03-26,359949.27,0,57.06,2.732,214.3241011,7.368,2010,March,12,1,51,0,359949.27
3,2010-04-02,423294.4,0,65.56,2.719,214.1180803,7.343,2010,April,13,2,51,0,423294.4
3,2010-04-09,415870.28,0,68.0,2.77,213.9120595,7.343,2010,April,14,2,51,0,415870.28
3,2010-04-16,354993.26,0,66.98,2.808,213.7726889,7.343,2010,April,15,2,51,0,354993.26
3,2010-04-23,339976.65,0,67.87,2.795,213.7221852,7.343,2010,April,16,2,51,0,339976.65
3,2010-04-30,361248.39,0,70.24,2.78,213.6716815,7.343,2010,April,17,2,51,0,361248.39
3,2010-05-07,399323.86,0,73.47,2.835,213.6211778,7.343,2010,May,18,2,51,0,399323.86
3,2010-05-14,384357.94,0,77.18,2.854,213.6196139,7.343,2010,May,19,2,51,0,384357.94
3,2010-05-21,343763.17,0,75.81,2.826,213.9116886,7.343,2010,May,20,2,51,0,343763.17
3,2010-05-28,350089.23,0,78.6,2.759,214.2037634,7.343,2010,May,21,2,51,0,350089.23
3,2010-06-04,396968.8,0,78.53,2.705,214.4958382,7.343,2010,June,22,2,51,0,396968.8
3,2010-06-11,355017.09,0,82.1,2.668,214.787913,7.343,2010,June,23,2,51,0,355017.09
3,2010-06-18,364076.85,0,83.52,2.637,214.7858259,7.343,2010,June,24,2,51,0,364076.85
3,2010-06-25,357346.48,0,83.79,2.653,214.6660741,7.343,2010,June,25,2,51,0,357346.48
3,2010-07-02,381151.72,0,82.2,2.669,214.5463222,7.346,2010,July,26,3,51,0,381151.72
3,2010-07-09,349214.18,0,81.75,2.642,214.4265704,7.346,2010,July,27,3,51,0,349214.18
3,2010-07-16,352728.78,0,84.32,2.623,214.4176476,7.346,2010,July,28,3,51,0,352728.78
3,2010-07-23,352864.49,0,83.32,2.608,214.5564968,7.346,2010,July,29,3,51,0,352864.49
3,2010-07-30,347955.05,0,82.04,2.64,214.695346,7.346,2010,July,30,3,51,0,347955.05
3,2010-08-06,402635.76,0,85.13,2.627,214.8341952,7.346,2010,August,31,3,51,0,402635.76
3,2010-08-13,339597.38,0,86.74,2.692,214.9730444,7.346,2010,August,32,3,51,0,339597.38
3,2010-08-20,351728.21,0,88.02,2.664,214.9314191,7.346,2010,August,33,3,51,0,351728.21
3,2010-08-27,362134.09,0,86.15,2.619,214.8897938,7.346,2010,August,34,3,51,0,362134.09
3,2010-09-03,366473.97,0,84.16,2.577,214.8481685,7.346,2010,September,35,3,51,0,366473.97
3,2010-09-10,352260.97,1,80.84,2.565,214.8065431,7.346,2010,September,36,3,51,0,352260.97
3,2010-09-17,363064.64,0,82.36,2.582,214.8322484,7.346,2010,September,37,3,51,0,363064.64
3,2010-09-24,355626.87,0,76.9,2.624,214.9084516,7.346,2010,September,38,3,51,0,355626.87
3,2010-10-01,358784.1,0,73.6,2.603,214.9846548,7.564,2010,October,39,4,51,0,358784.1
3,2010-10-08,395107.35,0,66.99,2.633,215.060858,7.564,2010,October,40,4,51,0,395107.35
3,2010-10-15,345584.39,0,69.71,2.72,215.1293114,7.564,2010,October,41,4,51,0,345584.39
3,2010-10-22,348895.98,0,71.64,2.725,215.17839,7.564,2010,October,42,4,51,0,348895.98
3,2010-10-29,348591.74,0,72.04,2.716,215.2274686,7.564,2010,October,43,4,51,0,348591.74
3,2010-11-05,423175.56,0,62.94,2.689,215.2765472,7.564,2010,November,44,4,51,0,423175.56
3,2010-11-12,386635.03,0,62.79,2.728,215.3256258,7.564,2010,November,45,4,51,0,386635.03
3,2010-11-19,372545.32,0,57.72,2.771,215.2074519,7.564,2010,November,46,4,51,0,372545.32
3,2010-11-26,565567.84,1,68.71,2.735,215.0614025,7.564,2010,November,47,4,51,0,565567.84
3,2010-12-03,476420.77,0,53.76,2.708,214.9153531,7.564,2010,December,48,4,51,0,476420.77
3,2010-12-10,467642.03,0,51.13,2.843,214.7693037,7.564,2010,December,49,4,51,0,467642.03
3,2010-12-17,498159.39,0,52.2,2.869,214.704919,7.564,2010,December,50,4,51,1,498159.39
3,2010-12-24,605990.41,0,57.16,2.886,214.7017828,7.564,2010,December,51,4,51,0,605990.41
3,2010-12-31,382677.76,1,53.2,2.943,214.6986466,7.564,2010,December,52,4,51,0,382677.76
3,2011-01-07,378241.34,0,53.35,2.976,214.6955104,7.551,2011,January,1,1,51,0,378241.34
3,2011-01-14,381061.1,0,44.76,2.983,214.7470729,7.551,2011,January,2,1,51,0,381061.1
3,2011-01-21,350876.7,0,50.74,3.016,215.1268275,7.551,2011,January,3,1,51,0,350876.7
3,2011-01-28,364866.24,0,48.71,3.01,215.5065821,7.551,2011,January,4,1,51,0,364866.24
3,2011-02-04,438516.53,0,45.95,2.989,215.8863367,7.551,2011,February,5,1,51,0,438516.53
3,2011-02-11,430526.21,1,43.57,3.022,216.2660913,7.551,2011,February,6,1,51,0,430526.21
3,2011-02-18,432782.1,0,61.58,3.045,216.5843571,7.551,2011,February,7,1,51,0,432782.1
3,2011-02-25,397211.19,0,67.4,3.065,216.8780275,7.551,2011,February,8,1,51,0,397211.19
3,2011-03-04,437084.51,0,65.11,3.288,217.1716979,7.551,2011,March,9,1,51,0,437084.51
3,2011-03-11,404753.3,0,61.29,3.459,217.4653683,7.551,2011,March,10,1,51,0,404753.3
3,2011-03-18,392109.51,0,69.47,3.488,217.7235226,7.551,2011,March,11,1,51,0,392109.51
3,2011-03-25,380683.67,0,72.94,3.473,217.9674705,7.551,2011,March,12,1,51,0,380683.67
3,2011-04-01,374556.08,0,68.76,3.524,218.2114184,7.574,2011,April,13,2,51,0,374556.08
3,2011-04-08,384075.31,0,72.55,3.622,218.4553663,7.574,2011,April,14,2,51,0,384075.31
3,2011-04-15,366250.69,0,75.88,3.743,218.6788642,7.574,2011,April,15,2,51,0,366250.69
3,2011-04-22,391860.04,0,76.91,3.807,218.851237,7.574,2011,April,16,2,51,0,391860.04
3,2011-04-29,367405.4,0,78.69,3.81,219.0236099,7.574,2011,April,17,2,51,0,367405.4
3,2011-05-06,413042.12,0,69.45,3.906,219.1959827,7.574,2011,May,18,2,51,0,413042.12
3,2011-05-13,386312.68,0,79.87,3.899,219.3683556,7.574,2011,May,19,2,51,0,386312.68
3,2011-05-20,364603.13,0,75.79,3.907,219.127216,7.574,2011,May,20,2,51,0,364603.13
3,2011-05-27,369350.6,0,84.41,3.786,218.8860765,7.574,2011,May,21,2,51,0,369350.6
3,2011-06-03,394507.84,0,84.29,3.699,218.6449369,7.574,2011,June,22,2,51,0,394507.84
3,2011-06-10,391638.75,0,84.84,3.648,218.4037974,7.574,2011,June,23,2,51,0,391638.75
3,2011-06-17,403423.34,0,86.96,3.637,218.3551748,7.574,2011,June,24,2,51,0,403423.34
3,2011-06-24,385520.71,0,84.94,3.594,218.45094,7.574,2011,June,25,2,51,0,385520.71
3,2011-07-01,368962.72,0,85.1,3.524,218.5467052,7.567,2011,July,26,3,51,0,368962.72
3,2011-07-08,395146.24,0,85.38,3.48,218.6424704,7.567,2011,July,27,3,51,0,395146.24
3,2011-07-15,373454.33,0,87.14,3.575,218.7275216,7.567,2011,July,28,3,51,0,373454.33
3,2011-07-22,360617.37,0,86.19,3.651,218.7857881,7.567,2011,July,29,3,51,0,360617.37
3,2011-07-29,345381.29,0,88.07,3.682,218.8440545,7.567,2011,July,30,3,51,0,345381.29
3,2011-08-05,409981.25,0,88.45,3.684,218.9023209,7.567,2011,August,31,3,51,0,409981.25
3,2011-08-12,380376.85,0,88.88,3.638,218.9605873,7.567,2011,August,32,3,51,0,380376.85
3,2011-08-19,379716.91,0,88.44,3.554,219.023271,7.567,2011,August,33,3,51,0,379716.91
3,2011-08-26,366367.55,0,87.67,3.523,219.0866908,7.567,2011,August,34,3,51,0,366367.55
3,2011-09-02,375988.69,0,89.12,3.533,219.1501106,7.567,2011,September,35,3,51,0,375988.69
3,2011-09-09,377347.49,1,81.72,3.546,219.2135305,7.567,2011,September,36,3,51,0,377347.49
3,2011-09-16,375629.51,0,83.63,3.526,219.3972867,7.567,2011,September,37,3,51,0,375629.51
3,2011-09-23,365248.94,0,80.19,3.467,219.7414914,7.567,2011,September,38,3,51,0,365248.94
3,2011-09-30,368477.93,0,82.58,3.355,220.085696,7.567,2011,September,39,3,51,0,368477.93
3,2011-10-07,403342.4,0,75.54,3.285,220.4299007,7.197,2011,October,40,4,51,0,403342.4
3,2011-10-14,368282.57,0,73.75,3.274,220.7486167,7.197,2011,October,41,4,51,0,368282.57
3,2011-10-21,394976.36,0,69.03,3.353,220.9144005,7.197,2011,October,42,4,51,0,394976.36
3,2011-10-28,389540.62,0,71.04,3.372,221.0801842,7.197,2011,October,43,4,51,0,389540.62
3,2011-11-04,459443.22,0,59.31,3.332,221.245968,7.197,2011,November,44,4,51,0,459443.22
3,2011-11-11,407764.25,0,61.7,3.297,221.4117517,7.197,2011,November,45,4,51,0,407764.25
3,2011-11-18,398838.97,0,63.91,3.308,221.6432852,7.197,2011,November,46,4,51,0,398838.97
3,2011-11-25,556925.19,1,68.0,3.236,221.9011185,7.197,2011,November,47,4,51,0,556925.19
3,2011-12-02,472511.32,0,54.97,3.172,222.1589519,7.197,2011,December,48,4,51,0,472511.32
3,2011-12-09,468772.8,0,49.26,3.158,222.4167852,7.197,2011,December,49,4,51,0,468772.8
3,2011-12-16,510747.62,0,57.95,3.159,222.6426418,7.197,2011,December,50,4,51,1,510747.62
3,2011-12-23,551221.21,0,53.41,3.112,222.8258628,7.197,2011,December,51,4,51,0,551221.21
3,2011-12-30,410553.88,1,48.29,3.129,223.0090839,7.197,2011,December,52,4,51,0,410553.88
3,2012-01-06,398178.21,0,52.42,3.157,223.1923049,6.833,2012,January,1,1,52,0,398178.21
3,2012-01-13,367438.62,0,51.86,3.261,223.3755259,6.833,2012,January,2,1,52,0,367438.62
3,2012-01-20,365818.61,0,56.2,3.268,223.4700552,6.833,2012,January,3,1,52,0,365818.61
3,2012-01-27,349518.1,0,58.06,3.29,223.5645845,6.833,2012,January,4,1,52,0,349518.1
3,2012-02-03,424960.66,0,59.33,3.36,223.6591137,6.833,2012,February,5,1,52,0,424960.66
3,2012-02-10,473292.47,1,51.65,3.409,223.753643,6.833,2012,February,6,1,52,0,473292.47
3,2012-02-17,475591.08,0,52.39,3.51,223.9170153,6.833,2012,February,7,1,52,0,475591.08
3,2012-02-24,418925.47,0,60.12,3.555,224.1320199,6.833,2012,February,8,1,52,0,418925.47
3,2012-03-02,469752.56,0,61.65,3.63,224.3470245,6.833,2012,March,9,1,52,0,469752.56
3,2012-03-09,445162.05,0,60.71,3.669,224.5620291,6.833,2012,March,10,1,52,0,445162.05
3,2012-03-16,411775.8,0,64.0,3.734,224.7166953,6.833,2012,March,11,1,52,0,411775.8
3,2012-03-23,413907.25,0,66.53,3.787,224.7909104,6.833,2012,March,12,1,52,0,413907.25
3,2012-03-30,407488.84,0,69.36,3.845,224.8651254,6.833,2012,March,13,1,52,0,407488.84
3,2012-04-06,503232.13,0,73.01,3.891,224.9393405,6.664,2012,April,14,2,52,0,503232.13
3,2012-04-13,420789.74,0,72.83,3.891,225.0135556,6.664,2012,April,15,2,52,0,420789.74
3,2012-04-20,434822.13,0,72.05,3.877,225.0689541,6.664,2012,April,16,2,52,0,434822.13
3,2012-04-27,394616.11,0,73.39,3.814,225.1243526,6.664,2012,April,17,2,52,0,394616.11
3,2012-05-04,439913.57,0,79.51,3.749,225.1797511,6.664,2012,May,18,2,52,0,439913.57
3,2012-05-11,431985.36,0,75.19,3.688,225.2351496,6.664,2012,May,19,2,52,0,431985.36
3,2012-05-18,418112.76,0,72.38,3.63,225.2512024,6.664,2012,May,20,2,52,0,418112.76
3,2012-05-25,413701.29,0,78.58,3.561,225.2515168,6.664,2012,May,21,2,52,0,413701.29
3,2012-06-01,432268.53,0,81.55,3.501,225.2518313,6.664,2012,June,22,2,52,0,432268.53
3,2012-06-08,446336.8,0,81.65,3.452,225.2521458,6.664,2012,June,23,2,52,0,446336.8
3,2012-06-15,442074.79,0,84.66,3.393,225.2644795,6.664,2012,June,24,2,52,0,442074.79
3,2012-06-22,419497.95,0,82.7,3.346,225.3068615,6.664,2012,June,25,2,52,0,419497.95
3,2012-06-29,422965.33,0,86.42,3.286,225.3492435,6.664,2012,June,26,2,52,0,422965.33
3,2012-07-06,411206.5,0,83.14,3.227,225.3916254,6.334,2012,July,27,3,52,0,411206.5
3,2012-07-13,416913.1,0,82.28,3.256,225.4340074,6.334,2012,July,28,3,52,0,416913.1
3,2012-07-20,432424.85,0,81.38,3.311,225.4438827,6.334,2012,July,29,3,52,0,432424.85
3,2012-07-27,389427.9,0,84.94,3.407,225.4537579,6.334,2012,July,30,3,52,0,389427.9
3,2012-08-03,419990.29,0,86.55,3.417,225.4636332,6.334,2012,August,31,3,52,0,419990.29
3,2012-08-10,391811.6,0,85.85,3.494,225.4735085,6.334,2012,August,32,3,52,0,391811.6
3,2012-08-17,394918.83,0,87.36,3.571,225.5558664,6.334,2012,August,33,3,52,0,394918.83
3,2012-08-24,412449.67,0,83.01,3.62,225.6925864,6.334,2012,August,34,3,52,0,412449.67
3,2012-08-31,408838.73,0,85.18,3.638,225.8293063,6.334,2012,August,35,3,52,0,408838.73
3,2012-09-07,408229.73,1,84.99,3.73,225.9660263,6.334,2012,September,36,3,52,0,408229.73
3,2012-09-14,407589.16,0,78.36,3.717,226.1122067,6.334,2012,September,37,3,52,0,407589.16
3,2012-09-21,414392.09,0,72.78,3.721,226.3151496,6.334,2012,September,38,3,52,0,414392.09
3,2012-09-28,389813.02,0,77.46,3.666,226.5180926,6.334,2012,September,39,3,52,0,389813.02
3,2012-10-05,443557.65,0,72.74,3.617,226.7210356,6.034,2012,October,40,4,52,0,443557.65
3,2012-10-12,410804.39,0,70.31,3.601,226.9239785,6.034,2012,October,41,4,52,0,410804.39
3,2012-10-19,424513.08,0,73.44,3.594,226.9688442,6.034,2012,October,42,4,52,0,424513.08
3,2012-10-26,405432.7,0,74.66,3.506,226.9873637,6.034,2012,October,43,4,52,0,405432.7
4,2010-02-05,2135143.87,0,43.76,2.598,126.4420645,8.623,2010,February,5,1,51,0,2135143.87
4,2010-02-12,2188307.39,1,28.84,2.573,126.4962581,8.623,2010,February,6,1,51,0,2188307.39
4,2010-02-19,2049860.26,0,36.45,2.54,126.5262857,8.623,2010,February,7,1,51,0,2049860.26
4,2010-02-26,1925728.84,0,41.36,2.59,126.5522857,8.623,2010,February,8,1,51,0,1925728.84
4,2010-03-05,1971057.44,0,43.49,2.654,126.5782857,8.623,2010,March,9,1,51,0,1971057.44
4,2010-03-12,1894324.09,0,49.63,2.704,126.6042857,8.623,2010,March,10,1,51,0,1894324.09
4,2010-03-19,1897429.36,0,55.19,2.743,126.6066452,8.623,2010,March,11,1,51,0,1897429.36
4,2010-03-26,1762539.3,0,39.91,2.752,126.6050645,8.623,2010,March,12,1,51,0,1762539.3
4,2010-04-02,1979247.12,0,48.77,2.74,126.6034839,7.896,2010,April,13,2,51,0,1979247.12
4,2010-04-09,1818452.72,0,54.16,2.773,126.6019032,7.896,2010,April,14,2,51,0,1818452.72
4,2010-04-16,1851519.69,0,56.23,2.81,126.5621,7.896,2010,April,15,2,51,0,1851519.69
4,2010-04-23,1802677.9,0,56.87,2.805,126.4713333,7.896,2010,April,16,2,51,0,1802677.9
4,2010-04-30,1817273.28,0,53.04,2.787,126.3805667,7.896,2010,April,17,2,51,0,1817273.28
4,2010-05-07,2000626.14,0,56.77,2.836,126.2898,7.896,2010,May,18,2,51,0,2000626.14
4,2010-05-14,1875597.28,0,62.35,2.845,126.2085484,7.896,2010,May,19,2,51,0,1875597.28
4,2010-05-21,1903752.6,0,67.4,2.82,126.1843871,7.896,2010,May,20,2,51,0,1903752.6
4,2010-05-28,1857533.7,0,67.73,2.756,126.1602258,7.896,2010,May,21,2,51,0,1857533.7
4,2010-06-04,1903290.58,0,70.83,2.701,126.1360645,7.896,2010,June,22,2,51,0,1903290.58
4,2010-06-11,1870619.23,0,78.45,2.668,126.1119032,7.896,2010,June,23,2,51,0,1870619.23
4,2010-06-18,1929736.35,0,81.53,2.635,126.114,7.896,2010,June,24,2,51,0,1929736.35
4,2010-06-25,1846651.95,0,81.1,2.654,126.1266,7.896,2010,June,25,2,51,0,1846651.95
4,2010-07-02,1881337.21,0,73.66,2.668,126.1392,7.372,2010,July,26,3,51,0,1881337.21
4,2010-07-09,1812208.22,0,80.35,2.637,126.1518,7.372,2010,July,27,3,51,0,1812208.22
4,2010-07-16,1898427.66,0,78.53,2.621,126.1498065,7.372,2010,July,28,3,51,0,1898427.66
4,2010-07-23,1848426.78,0,79.78,2.612,126.1283548,7.372,2010,July,29,3,51,0,1848426.78
4,2010-07-30,1796637.61,0,80.7,2.65,126.1069032,7.372,2010,July,30,3,51,0,1796637.61
4,2010-08-06,1907638.58,0,76.53,2.64,126.0854516,7.372,2010,August,31,3,51,0,1907638.58
4,2010-08-13,2007050.75,0,78.08,2.698,126.064,7.372,2010,August,32,3,51,0,2007050.75
4,2010-08-20,1997181.09,0,78.83,2.671,126.0766452,7.372,2010,August,33,3,51,0,1997181.09
4,2010-08-27,1848403.92,0,74.44,2.621,126.0892903,7.372,2010,August,34,3,51,0,1848403.92
4,2010-09-03,1935857.58,0,76.8,2.584,126.1019355,7.372,2010,September,35,3,51,0,1935857.58
4,2010-09-10,1865820.81,1,73.54,2.574,126.1145806,7.372,2010,September,36,3,51,0,1865820.81
4,2010-09-17,1899959.61,0,64.91,2.594,126.1454667,7.372,2010,September,37,3,51,0,1899959.61
4,2010-09-24,1810684.68,0,60.96,2.642,126.1900333,7.372,2010,September,38,3,51,0,1810684.68
4,2010-10-01,1842821.02,0,63.96,2.619,126.2346,7.127,2010,October,39,4,51,0,1842821.02
4,2010-10-08,1951494.85,0,67.73,2.645,126.2791667,7.127,2010,October,40,4,51,0,1951494.85
4,2010-10-15,1867345.09,0,62.03,2.732,126.3266774,7.127,2010,October,41,4,51,0,1867345.09
4,2010-10-22,1927610.06,0,64.17,2.736,126.3815484,7.127,2010,October,42,4,51,0,1927610.06
4,2010-10-29,1933333.0,0,56.94,2.718,126.4364194,7.127,2010,October,43,4,51,0,1933333.0
4,2010-11-05,2013115.79,0,51.6,2.699,126.4912903,7.127,2010,November,44,4,51,0,2013115.79
4,2010-11-12,1999794.26,0,52.65,2.741,126.5461613,7.127,2010,November,45,4,51,0,1999794.26
4,2010-11-19,2097809.4,0,48.05,2.78,126.6072,7.127,2010,November,46,4,51,0,2097809.4
4,2010-11-26,2789469.45,1,48.08,2.752,126.6692667,7.127,2010,November,47,4,51,0,960746.04
4,2010-12-03,2102530.17,0,46.4,2.727,126.7313333,7.127,2010,December,48,4,51,0,2102530.17
4,2010-12-10,2302504.86,0,42.4,2.86,126.7934,7.127,2010,December,49,4,51,0,2302504.86
4,2010-12-17,2740057.14,0,46.57,2.884,126.8794839,7.127,2010,December,50,4,51,1,960746.04
4,2010-12-24,3526713.39,0,43.21,2.887,126.9835806,7.127,2010,December,51,4,51,0,960746.04
4,2010-12-31,1794868.74,1,38.09,2.955,127.0876774,7.127,2010,December,52,4,51,0,1794868.74
4,2011-01-07,1862476.27,0,39.34,2.98,127.1917742,6.51,2011,January,1,1,51,0,1862476.27
4,2011-01-14,1865502.46,0,31.6,2.992,127.3009355,6.51,2011,January,2,1,51,0,1865502.46
4,2011-01-21,1886393.94,0,38.34,3.017,127.4404839,6.51,2011,January,3,1,51,0,1886393.94
4,2011-01-28,1814240.85,0,40.6,3.022,127.5800323,6.51,2011,January,4,1,51,0,1814240.85
4,2011-02-04,2119086.04,0,34.61,2.996,127.7195806,6.51,2011,February,5,1,51,0,2119086.04
4,2011-02-11,2187847.29,1,33.29,3.033,127.859129,6.51,2011,February,6,1,51,0,2187847.29
4,2011-02-18,2316495.56,0,48.17,3.058,127.99525,6.51,2011,February,7,1,51,0,2316495.56
4,2011-02-25,2078094.69,0,49.0,3.087,128.13,6.51,2011,February,8,1,51,0,2078094.69
4,2011-03-04,2103455.75,0,46.56,3.305,128.26475,6.51,2011,March,9,1,51,0,2103455.75
4,2011-03-11,2039818.41,0,50.93,3.461,128.3995,6.51,2011,March,10,1,51,0,2039818.41
4,2011-03-18,2116475.38,0,51.86,3.495,128.5121935,6.51,2011,March,11,1,51,0,2116475.38
4,2011-03-25,1944164.32,0,59.1,3.48,128.6160645,6.51,2011,March,12,1,51,0,1944164.32
4,2011-04-01,1900246.47,0,56.99,3.521,128.7199355,5.946,2011,April,13,2,51,0,1900246.47
4,2011-04-08,2074953.46,0,62.61,3.605,128.8238065,5.946,2011,April,14,2,51,0,2074953.46
4,2011-04-15,1960587.76,0,62.34,3.724,128.9107333,5.946,2011,April,15,2,51,0,1960587.76
4,2011-04-22,2220600.76,0,68.8,3.781,128.9553,5.946,2011,April,16,2,51,0,2220600.76
4,2011-04-29,1878167.44,0,64.22,3.781,128.9998667,5.946,2011,April,17,2,51,0,1878167.44
4,2011-05-06,2063682.76,0,63.41,3.866,129.0444333,5.946,2011,May,18,2,51,0,2063682.76
4,2011-05-13,2002362.37,0,70.65,3.872,129.089,5.946,2011,May,19,2,51,0,2002362.37
4,2011-05-20,2015563.48,0,70.49,3.881,129.0756774,5.946,2011,May,20,2,51,0,2015563.48
4,2011-05-27,1986597.95,0,73.65,3.771,129.0623548,5.946,2011,May,21,2,51,0,1986597.95
4,2011-06-03,2065377.15,0,78.26,3.683,129.0490323,5.946,2011,June,22,2,51,0,2065377.15
4,2011-06-10,2073951.38,0,80.05,3.64,129.0357097,5.946,2011,June,23,2,51,0,2073951.38
4,2011-06-17,2141210.62,0,83.51,3.618,129.0432,5.946,2011,June,24,2,51,0,2141210.62
4,2011-06-24,2008344.92,0,81.85,3.57,129.0663,5.946,2011,June,25,2,51,0,2008344.92
4,2011-07-01,2051533.53,0,84.54,3.504,129.0894,5.644,2011,July,26,3,51,0,2051533.53
4,2011-07-08,2066541.86,0,84.59,3.469,129.1125,5.644,2011,July,27,3,51,0,2066541.86
4,2011-07-15,2049046.95,0,83.27,3.563,129.1338387,5.644,2011,July,28,3,51,0,2049046.95
4,2011-07-22,2036231.39,0,82.84,3.627,129.1507742,5.644,2011,July,29,3,51,0,2036231.39
4,2011-07-29,1989674.07,0,84.36,3.659,129.1677097,5.644,2011,July,30,3,51,0,1989674.07
4,2011-08-05,2160057.39,0,86.09,3.662,129.1846452,5.644,2011,August,31,3,51,0,2160057.39
4,2011-08-12,2105668.74,0,82.98,3.617,129.2015806,5.644,2011,August,32,3,51,0,2105668.74
4,2011-08-19,2232892.1,0,82.77,3.55,129.2405806,5.644,2011,August,33,3,51,0,2232892.1
4,2011-08-26,1988490.21,0,81.47,3.523,129.2832581,5.644,2011,August,34,3,51,0,1988490.21
4,2011-09-02,2078420.31,0,77.99,3.533,129.3259355,5.644,2011,September,35,3,51,0,2078420.31
4,2011-09-09,2093139.01,1,73.34,3.554,129.3686129,5.644,2011,September,36,3,51,0,2093139.01
